,Age,PassengerId,Survived,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Name_Len,Dead_female_family,Survive_male_family,IsChild,High_Survival_Ticket,Low_Survival_Ticket,Embarked_C,Embarked_Q,Embarked_S,FamilySize_Alone,FamilySize_Big,FamilySize_Small,Cabin_isNull,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Low_Fare,High_Fare
304,26,1196,,0,1,0,0,4,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
305,88,1197,,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
306,45,1198,,0,0,1,0,4,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
307,5,1199,,1,0,0,0,2,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
308,77,1200,,0,0,1,0,2,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
309,66,1201,,0,0,0,1,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
310,26,1202,,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
311,32,1203,,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
312,39,1204,,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
313,56,1205,,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
314,77,1206,,0,0,0,1,4,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
315,25,1207,,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
316,80,1208,,0,0,1,0,3,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
317,28,1209,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
318,41,1210,,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
319,32,1211,,0,0,1,0,3,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
320,39,1212,,0,0,1,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
321,38,1213,,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
322,39,1214,,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
323,50,1215,,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
324,59,1216,,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
325,34,1217,,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
326,19,1218,,0,1,0,0,3,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
327,68,1219,,0,0,1,0,4,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
328,44,1220,,0,0,1,0,3,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
329,31,1221,,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
330,70,1222,,0,0,0,1,4,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
331,59,1223,,0,0,1,0,3,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
332,39,1224,,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
333,28,1225,,0,0,0,1,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
334,41,1226,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
335,45,1227,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
336,48,1228,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
337,59,1229,,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
338,38,1230,,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
339,12,1231,,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
340,26,1232,,0,0,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
341,48,1233,,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
342,39,1234,,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
343,81,1235,,0,0,0,1,4,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
344,12,1236,,1,0,0,0,4,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
345,24,1237,,0,1,0,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
346,39,1238,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
347,57,1239,,0,0,0,1,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
348,36,1240,,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
349,47,1241,,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
350,66,1242,,0,0,0,1,4,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
351,38,1243,,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
352,26,1244,,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
353,71,1245,,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
354,0,1246,,0,1,0,0,4,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
355,72,1247,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
356,82,1248,,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
357,39,1249,,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
358,39,1250,,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
359,45,1251,,0,0,0,1,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
360,22,1252,,1,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
361,36,1253,,0,0,0,1,4,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
362,47,1254,,0,0,0,1,4,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
363,41,1255,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
364,38,1256,,0,0,0,1,4,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
365,47,1257,,0,0,0,1,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
366,39,1258,,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
367,32,1259,,0,1,0,0,4,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1
368,66,1260,,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
369,44,1261,,0,0,1,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
370,31,1262,,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
371,47,1263,,0,1,0,0,2,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
372,71,1264,,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0
373,65,1265,,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
374,76,1266,,0,0,0,1,4,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
375,66,1267,,0,1,0,0,2,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
376,32,1268,,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
377,31,1269,,0,0,1,0,3,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
378,77,1270,,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
379,11,1271,,1,0,0,0,2,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
380,39,1272,,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
381,39,1273,,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
382,47,1274,,0,0,0,1,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
383,28,1275,,0,0,0,1,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
384,45,1276,,0,0,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
385,36,1277,,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
386,36,1278,,0,0,1,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
387,80,1279,,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
388,31,1280,,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
389,12,1281,,1,0,0,0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
390,34,1282,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
391,73,1283,,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
392,20,1284,,1,0,0,0,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
393,69,1285,,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
394,44,1286,,0,0,1,0,2,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
395,26,1287,,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
396,36,1288,,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
397,70,1289,,0,0,0,1,4,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
398,32,1290,,0,0,1,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
399,47,1291,,0,0,1,0,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0
400,45,1292,,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1
401,57,1293,,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
402,32,1294,,0,1,0,0,3,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
403,25,1295,,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
404,64,1296,,0,0,1,0,3,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
405,29,1297,,0,0,1,0,4,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
406,34,1298,,0,0,1,0,2,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
407,72,1299,,0,0,1,0,2,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
408,26,1300,,0,1,0,0,3,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
409,9,1301,,0,1,0,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
410,26,1302,,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
411,56,1303,,0,0,0,1,4,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1
412,42,1304,,0,1,0,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
413,39,1305,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
414,59,1306,,0,0,1,0,3,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
415,58,1307,,0,0,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
416,39,1308,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
417,12,1309,,1,0,0,0,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
